FBGN	name	chr	start	end	TSS	strand	TPM	biotype....rnaseq.biotype	LAM	HP1	PC	TPM.cut
FBgn0011836	Taf2	chr3L	9877625	9881783	9881783	-1	8.911415	protein_coding	0	0	0	mid
FBgn0024909	Taf7	chr3R	3733362	3735445	3733362	1	22.181385	protein_coding	0	0	0	mid
FBgn0022724	Taf8	chrX	17996005	17997515	17996005	1	11.349675	protein_coding	0	0	0	mid
FBgn0046689	Takl1	chr3R	16596549	16598323	16598323	-1	1.20695	protein_coding	0	0	0	weak
FBgn0039015	Takl2	chr3R	18558078	18559573	18559573	-1	3.79731	protein_coding	0	1	0	weak
FBgn0004622	Takr99D	chr3R	25776518	25795169	25795169	-1	95.2948	protein_coding	0	1	0	high
FBgn0030503	Tango2	chrX	13511022	13513236	13511022	1	16.60375	protein_coding	0	0	0	mid
FBgn0040737	Tango8	chr2R	14199327	14199503	14199327	1	18.042865	protein_coding	0	0	0	mid
FBgn0038165	Task6	chr3R	9494313	9497823	9497823	-1	3.67163	protein_coding	0	0	0	weak
FBgn0263602	Taspase1	chr3L	16078977	16080625	16080625	-1	4.709505	protein_coding	0	0	0	weak
FBgn0032163	TbCMF46	chr2L	9922737	9924865	9924865	-1	2.911055	protein_coding	0	1	0	weak
FBgn0010329	Tbh	chrX	7889730	7920567	7889730	1	13.054845	protein_coding	1	0	0	mid
FBgn0259977	Tdc1	chr2R	2564506	2567891	2567891	-1	22.02281	protein_coding	0	1	0	mid
FBgn0035505	Teh2	chr3L	4179984	4188023	4188023	-1	26.136975	protein_coding	0	1	0	high
FBgn0035504	Teh4	chr3L	4174859	4178270	4178270	-1	18.09188	protein_coding	1	1	0	mid
FBgn0259240	Ten-a	chrX	12124061	12226198	12124061	1	21.677225	protein_coding	1	0	0	mid
FBgn0052463	Tengl2	chr2L	2238304	2239384	2239384	-1	3.810165	protein_coding	1	1	0	weak
FBgn0041182	TepII	chr2L	7693800	7701585	7701585	-1	277.600145	protein_coding	1	0	0	high
FBgn0041180	TepIV	chr2L	19548507	19556451	19548507	1	18.000895	protein_coding	0	1	0	mid
FBgn0023479	Tequila	chr3L	9080300	9085231	9080300	1	4.12734	protein_coding	0	0	0	weak
FBgn0031309	Tfb4	chr2L	1149445	1150677	1150677	-1	34.087865	protein_coding	0	0	0	high
FBgn0031975	Tg	chr2L	8012772	8026849	8012772	1	3.910375	protein_coding	0	0	0	weak
FBgn0031321	Tgt	chr2L	1184088	1185698	1184088	1	19.865455	protein_coding	0	0	0	mid
FBgn0261560	Thor	chr2L	3478434	3479612	3478434	1	17.632265	protein_coding	1	0	1	mid
FBgn0011722	Tig	chr2L	6415257	6423308	6423308	-1	128.185605	protein_coding	0	0	0	high
FBgn0036204	Tim13	chr3L	11767160	11767601	11767601	-1	3.584915	protein_coding	0	0	0	weak
FBgn0038018	Tim17a1	chr3R	8189389	8190402	8190402	-1	17.21186	protein_coding	0	1	0	mid
FBgn0037307	Tim17a2	chr3R	1084058	1088414	1088414	-1	11.48129	protein_coding	0	0	0	mid
FBgn0037310	Tim17b1	chr3R	1125867	1126908	1125867	1	42.26616	protein_coding	0	0	0	high
FBgn0262473	Tl	chr3R	22624765	22667637	22624765	1	6.728785	protein_coding	1	0	0	mid
FBgn0262624	Tmhs	chr3L	1889490	1891462	1889490	1	1.255465	protein_coding	1	0	0	weak
FBgn0034476	Toll-7	chr2R	15714410	15720473	15714410	1	61.206575	protein_coding	0	0	0	high
FBgn0036978	Toll-9	chr3L	20354943	20359023	20359023	-1	1.0622	protein_coding	0	1	0	weak
FBgn0029114	Tollo	chr3L	15228719	15235932	15228719	1	44.512975	protein_coding	0	0	0	high
FBgn0004924	Top1	chrX	15216879	15220564	15216879	1	129.79215	protein_coding	0	0	0	high
FBgn0040268	Top3alpha	chr2L	19498168	19502268	19498168	1	1.97165	protein_coding	0	0	0	weak
FBgn0031701	TotM	chr2L	5329857	5330423	5329857	1	9.620255	protein_coding	0	1	0	mid
FBgn0035078	Tpc2	chr2R	20785425	20788191	20788191	-1	44.76064	protein_coding	0	0	0	high
FBgn0086355	Tpi	chr3R	25958698	25959997	25959997	-1	135.77093	protein_coding	1	0	0	high
FBgn0031692	TpnC25D	chr2L	5218255	5219055	5218255	1	3.617265	protein_coding	1	0	0	weak
FBgn0013348	TpnC41C	chr2R	953796	957715	957715	-1	2.635515	protein_coding	0	1	0	weak
FBgn0010423	TpnC47D	chr2R	7161540	7162796	7162796	-1	2.24102	protein_coding	1	0	0	weak
FBgn0027560	Tps1	chr2L	4388327	4392778	4388327	1	1.252745	protein_coding	0	0	0	weak
FBgn0030748	Traf-like	chrX	16309079	16311618	16309079	1	8.114695	protein_coding	0	0	0	mid
FBgn0026319	Traf4	chr2L	4378540	4380725	4378540	1	10.64079	protein_coding	0	0	0	mid
FBgn0033644	Tret1-2	chr2R	7563688	7565519	7563688	1	53.45891	protein_coding	0	1	0	high
FBgn0010287	Trf	chr2L	8072895	8073948	8072895	1	3.82108	protein_coding	0	0	0	weak
FBgn0261793	Trf2	chrX	8315398	8324228	8315398	1	262.98199	protein_coding	0	0	0	high
FBgn0030049	Trf4-1	chrX	8455728	8461653	8455728	1	95.540525	protein_coding	0	0	0	high
FBgn0085410	TrissinR	chr2L	5824794	5856767	5824794	1	1.564295	protein_coding	1	0	0	weak
FBgn0029752	TrxT	chrX	5204614	5205921	5205921	-1	6.40511	protein_coding	0	1	0	mid
FBgn0024920	Ts	chr2L	2968293	2969620	2969620	-1	12.25257	protein_coding	0	0	0	mid
FBgn0034094	Tsf3	chr2R	12114031	12117379	12114031	1	4.71594	protein_coding	0	0	0	weak
FBgn0031850	Tsp	chr2L	6689618	6708656	6708656	-1	3.52861	protein_coding	1	1	0	weak
FBgn0031760	Tsp26A	chr2L	6000228	6003738	6000228	1	12.117705	protein_coding	0	1	0	mid
FBgn0032376	Tsp33B	chr2L	11791025	11792365	11792365	-1	3.121815	protein_coding	1	0	0	weak
FBgn0040334	Tsp3A	chrX	2512309	2513771	2513771	-1	19.680865	protein_coding	0	0	0	mid
FBgn0033042	Tsp42A	chr2R	1682918	1683853	1682918	1	2.21592	protein_coding	1	0	0	weak
FBgn0033128	Tsp42Eg	chr2R	2916418	2920738	2916418	1	1.251205	protein_coding	0	0	0	weak
FBgn0033129	Tsp42Eh	chr2R	2921068	2922424	2921068	1	1.356755	protein_coding	1	0	0	weak
FBgn0033138	Tsp42Eq	chr2R	2949613	2951071	2951071	-1	50.398065	protein_coding	0	0	0	high
FBgn0033629	Tsp47F	chr2R	7264967	7266682	7266682	-1	42.40209	protein_coding	0	0	0	high
FBgn0029837	Tsp5D	chrX	5963164	5967030	5967030	-1	120.113785	protein_coding	0	0	0	high
FBgn0035936	Tsp66E	chr3L	8905642	8925165	8905642	1	36.665955	protein_coding	0	0	0	high
FBgn0043550	Tsp68C	chr3L	13836756	13838249	13836756	1	1.795205	protein_coding	1	0	0	weak
FBgn0036769	Tsp74F	chr3L	17884920	17888962	17888962	-1	20.79067	protein_coding	1	1	0	mid
FBgn0037848	Tsp86D	chr3R	6694435	6695887	6694435	1	64.83558	protein_coding	0	0	0	high
FBgn0039469	TwdlC	chr3R	22820554	22822164	22820554	1	21.442435	protein_coding	1	0	0	mid
FBgn0051081	TwdlR	chr3R	22460596	22461639	22460596	1	10.54324	protein_coding	1	0	0	mid
FBgn0037227	TwdlV	chr3R	80502	81316	80502	1	2.6314	protein_coding	1	1	0	weak
FBgn0052569	TwdlZ	chrX	16632211	16632843	16632211	1	6.001035	protein_coding	1	1	0	mid
FBgn0038541	TyrRII	chr3R	13565316	13572054	13565316	1	6.425635	protein_coding	1	0	0	mid
FBgn0033210	U2A	chr2R	3562867	3563857	3563857	-1	25.753615	protein_coding	0	0	0	high
FBgn0053505	U3-55K	chr2R	10746350	10748250	10748250	-1	22.894175	protein_coding	0	0	0	mid
FBgn0035978	UGP	chr3L	9344580	9352035	9352035	-1	49.259275	protein_coding	0	0	0	high
FBgn0263697	Uba3	chr2R	9746462	9747937	9746462	1	14.610135	protein_coding	0	0	0	mid
FBgn0030872	Ucp4A	chrX	17739021	17741977	17739021	1	28.38717	protein_coding	0	0	0	high
FBgn0031758	Ucp4B	chr2L	5969871	5970651	5969871	1	9.42273	protein_coding	0	0	0	mid
FBgn0031757	Ucp4C	chr2L	5968566	5969761	5968566	1	57.012805	protein_coding	0	0	0	high
FBgn0026314	Ugt35b	chr3R	6994219	6995955	6995955	-1	1.58047	protein_coding	1	0	0	weak
FBgn0040261	Ugt36Bb	chr2L	16796595	16798273	16796595	1	21.40949	protein_coding	1	1	0	mid
FBgn0040260	Ugt36Bc	chr2L	16799025	16801584	16799025	1	11.62229	protein_coding	1	1	0	mid
FBgn0026755	Ugt37b1	chr2L	6225050	6226842	6225050	1	6.366885	protein_coding	1	0	0	mid
FBgn0026754	Ugt37c1	chr2R	12730801	12732543	12732543	-1	2.93742	protein_coding	1	1	0	weak
FBgn0040091	Ugt58Fa	chr2R	18529413	18531420	18531420	-1	9.176085	protein_coding	0	0	0	mid
FBgn0040253	Ugt86Dg	chr3R	6990145	6991796	6991796	-1	30.570585	protein_coding	1	0	0	high
FBgn0040252	Ugt86Dh	chr3R	7001251	7003373	7001251	1	4.250645	protein_coding	1	0	0	weak
FBgn0040250	Ugt86Dj	chr3R	6999163	7001130	7001130	-1	5.025715	protein_coding	1	0	0	weak
FBgn0040395	Unc-76	chrX	1983369	1987126	1983369	1	77.56536	protein_coding	0	0	0	high
FBgn0053519	Unc-89	chr2R	19883066	19900265	19900265	-1	8.70559	protein_coding	1	0	0	mid
FBgn0263352	Unr	chr3L	8427148	8435481	8435481	-1	234.638985	protein_coding	0	1	0	high
FBgn0029992	Upf2	chrX	7964277	7969508	7969508	-1	31.69069	protein_coding	0	0	0	high
FBgn0034923	Upf3	chr2R	19780589	19782510	19782510	-1	19.82575	protein_coding	0	0	0	mid
FBgn0015323	VAChT	chr3R	14531174	14544638	14531174	1	1.671615	protein_coding	1	0	0	weak
FBgn0033911	VGAT	chr2R	10085983	10088699	10088699	-1	7.72484	protein_coding	0	0	1	mid
FBgn0035103	Vdup1	chr3L	176502	178635	178635	-1	16.064985	protein_coding	0	0	0	mid
FBgn0262512	Vha14-1	chr2R	11566931	11567585	11567585	-1	29.120825	protein_coding	0	1	0	high
FBgn0262736	Vha16-1	chr2R	2512747	2519886	2519886	-1	2222.997745	protein_coding	0	0	0	high
FBgn0262511	Vha44	chr2R	12212318	12221483	12221483	-1	200.483685	protein_coding	0	0	0	high
FBgn0263598	Vha68-2	chr2L	12975194	12978615	12975194	1	399.45486	protein_coding	0	0	0	high
FBgn0032464	Vha68-3	chr2L	12978786	12981301	12978786	1	33.857425	protein_coding	0	0	0	high
FBgn0262515	VhaAC45	chr2R	5095068	5097169	5095068	1	210.73816	protein_coding	0	0	0	high
FBgn0038458	VhaM9.7-d	chr3R	12800926	12801419	12800926	1	18.316795	protein_coding	0	0	0	mid
FBgn0003979	Vm26Aa	chr2L	5959700	5960340	5960340	-1	52.24939	protein_coding	0	0	0	high
FBgn0003980	Vm26Ab	chr2L	5957004	5957628	5957004	1	27.308335	protein_coding	0	0	0	high
FBgn0086266	Vm26Ac	chr2L	5958005	5958631	5958631	-1	60.0065	protein_coding	0	0	0	high
FBgn0263511	Vsx1	chrX	5488306	5506266	5488306	1	3.005925	protein_coding	1	1	1	weak
FBgn0003997	W	chr3L	18162673	18178741	18178741	-1	13.061865	protein_coding	0	1	0	mid
FBgn0031782	WDR79	chr2L	6125879	6127653	6127653	-1	3.578205	protein_coding	0	0	0	weak
FBgn0038608	WRNexo	chr3R	14189966	14191898	14191898	-1	4.63692	protein_coding	0	0	0	weak
FBgn0037750	Whamy	chr3R	5597517	5600141	5600141	-1	119.28777	protein_coding	0	0	0	high
FBgn0004360	Wnt2	chr2R	5381674	5390693	5381674	1	2.4532	protein_coding	1	0	0	weak
FBgn0010453	Wnt4	chr2L	7255460	7277168	7277168	-1	74.540645	protein_coding	0	0	1	high
FBgn0010194	Wnt5	chrX	18395589	18399436	18399436	-1	23.37138	protein_coding	0	0	0	mid
FBgn0046685	Wsck	chr3R	20452796	20455810	20455810	-1	78.54745	protein_coding	0	0	0	high
FBgn0052677	X11Lbeta	chrX	10523350	10604659	10523350	1	4.67396	protein_coding	1	0	0	weak
FBgn0026751	XRCC1	chrX	5223944	5226468	5223944	1	26.10001	protein_coding	0	0	0	high
FBgn0261850	Xpd	chr2R	17058531	17062009	17058531	1	49.217645	protein_coding	0	0	0	high
FBgn0032321	YL-1	chr2L	10970438	10971870	10970438	1	8.657585	protein_coding	0	0	0	mid
FBgn0004047	Yp3	chrX	13653578	13655200	13653578	1	1.55287	protein_coding	0	1	0	weak
FBgn0035917	Zasp66	chr3L	8623343	8629820	8623343	1	50.750245	protein_coding	1	1	1	high
FBgn0038412	Zip3	chr3R	12131485	12134424	12131485	1	28.845135	protein_coding	0	1	0	high
FBgn0263603	Zn72D	chr3L	16099694	16105510	16105510	-1	80.862045	protein_coding	0	0	0	high
FBgn0000008	a	chr2R	18024938	18060346	18024938	1	35.535085	protein_coding	1	0	0	high
FBgn0261854	aPKC	chr2R	10833608	10838414	10838414	-1	121.884735	protein_coding	0	0	0	high
FBgn0264442	ab	chr2L	11257611	11259501	11257611	1	33.906715	protein_coding	1	0	0	high
FBgn0033749	achi	chr2R	8399035	8402556	8402556	-1	3.91017	protein_coding	0	0	0	weak
FBgn0028658	adat	chr2L	13810101	13811474	13811474	-1	21.3863	protein_coding	0	0	0	mid
FBgn0000053	ade3	chr2L	7018085	7023940	7023940	-1	9.592105	protein_coding	0	0	0	mid
FBgn0024912	agt	chr3R	2485130	2485822	2485822	-1	21.096425	protein_coding	0	0	0	mid
FBgn0260972	alc	chr2R	5022880	5025455	5025455	-1	18.24409	protein_coding	0	0	0	mid
FBgn0000063	ald	chr3R	13496993	13499550	13496993	1	24.80953	protein_coding	0	0	0	high
FBgn0263350	alpha-Adaptin	chr2L	408876	412885	412885	-1	303.570735	protein_coding	0	0	0	high
FBgn0015569	alpha-Est10	chr3R	3312305	3314473	3314473	-1	41.58112	protein_coding	1	0	0	high
FBgn0015577	alpha-Est9	chr3R	3319819	3330808	3330808	-1	119.842365	protein_coding	0	0	0	high
FBgn0026616	alpha-Man-IIb	chr3R	11629974	11649840	11629974	1	8.92172	protein_coding	0	0	0	mid
FBgn0029105	alpha-catenin-related	chr2R	19845365	19849154	19845365	1	7.927905	protein_coding	0	0	0	mid
FBgn0034005	alphaPS4	chr2R	11146272	11150371	11146272	1	13.49247	protein_coding	0	0	0	mid
FBgn0087040	alphaTub67C	chr3L	9674368	9676470	9674368	1	8.421385	protein_coding	0	0	0	mid
FBgn0003885	alphaTub84D	chr3R	3356478	3358454	3356478	1	306.55609	protein_coding	1	1	0	high
FBgn0003886	alphaTub85E	chr3R	5556943	5558987	5558987	-1	15.432855	protein_coding	0	1	0	mid
FBgn0039332	alrm	chr3R	21206785	21208522	21208522	-1	327.162225	protein_coding	1	0	0	high
FBgn0000075	amd	chr2L	19111844	19114110	19111844	1	1.04083	protein_coding	1	0	0	weak
FBgn0086782	amn	chrX	19780141	19784093	19784093	-1	24.24373	protein_coding	0	1	1	high
FBgn0011746	ana	chr2R	4956606	4965059	4956606	1	104.945765	protein_coding	0	0	0	high
FBgn0262167	ana1	chr3R	20357702	20362118	20357702	1	28.04254	protein_coding	0	0	0	high
FBgn0027513	ana2	chr2R	4786228	4787706	4787706	-1	2.685885	protein_coding	0	0	0	weak
FBgn0033718	ana3	chr2R	8232591	8238583	8232591	1	4.91063	protein_coding	0	0	0	weak
FBgn0026268	antdh	chrX	11062048	11063091	11063091	-1	1.47085	protein_coding	1	0	0	weak
FBgn0004569	aos	chr3L	16463486	16476750	16476750	-1	105.76853	protein_coding	0	0	0	high
FBgn0000099	ap	chr2R	1594729	1614335	1614335	-1	8.50677	protein_coding	0	1	1	mid
FBgn0015903	apt	chr2R	19484115	19487049	19484115	1	150.983765	protein_coding	0	0	1	high
FBgn0028646	aralar1	chr3R	26271787	26276128	26276128	-1	39.993915	protein_coding	0	0	0	high
FBgn0023535	arg	chrX	403468	422067	403468	1	2.547045	protein_coding	1	0	0	weak
FBgn0000137	ase	chrX	354533	357209	354533	1	4.47443	protein_coding	1	1	0	weak
FBgn0029094	asf1	chr3L	19611994	19613122	19611994	1	14.605125	protein_coding	0	0	0	mid
FBgn0005386	ash1	chr3L	19583873	19591855	19591855	-1	28.76865	protein_coding	0	0	0	high
FBgn0261004	asl	chr3R	1428958	1432265	1432265	-1	10.977395	protein_coding	0	0	0	mid
FBgn0000140	asp	chr3R	20579625	20586235	20579625	1	15.75076	protein_coding	0	0	0	mid
FBgn0032422	atilla	chr2L	12175451	12177752	12177752	-1	12.976875	protein_coding	0	0	0	mid
FBgn0067783	att-ORFA	chr3R	16378356	16380131	16380131	-1	1.78323	protein_coding	0	0	0	weak
FBgn0000146	aub	chr2L	10997819	11001004	11001004	-1	4.29304	protein_coding	0	0	0	weak
FBgn0000147	aur	chr3R	7788852	7790550	7788852	1	64.63048	protein_coding	0	0	0	high
FBgn0032104	aust	chr2L	9250088	9251042	9251042	-1	4.56262	protein_coding	0	0	0	weak
FBgn0262870	axo	chr3L	4642217	4681458	4681458	-1	174.899425	protein_coding	0	0	0	high
FBgn0025185	az2	chr2R	3398116	3400229	3400229	-1	76.62844	protein_coding	0	0	0	high
FBgn0000153	b	chr2L	13821248	13823870	13821248	1	10.27441	protein_coding	0	0	0	mid
FBgn0024897	b6	chrX	1580657	1584220	1580657	1	7.46514	protein_coding	1	0	0	mid
FBgn0034724	babos	chr2R	18281567	18289561	18289561	-1	407.44503	protein_coding	0	0	0	high
FBgn0027889	ball	chr3R	22690327	22692431	22692431	-1	14.47822	protein_coding	0	0	0	mid
FBgn0000158	bam	chr3R	21068761	21070884	21070884	-1	3.310965	protein_coding	0	0	0	weak
FBgn0004862	bap	chr3R	17214605	17216171	17214605	1	3.312315	protein_coding	0	0	1	weak
FBgn0000163	baz	chrX	17080974	17089350	17080974	1	7.559925	protein_coding	1	0	0	mid
FBgn0024251	bbx	chrX	21240661	21244175	21240661	1	2.882445	protein_coding	0	0	0	weak
FBgn0034049	bdg	chr2R	11810545	11815835	11815835	-1	29.306785	protein_coding	0	0	0	high
FBgn0037660	CG18005	chr3R	4888854	4890800	4890800	-1	18.44326	protein_coding	0	0	0	mid
FBgn0032627	beat-IIIa	chr2L	17133618	17170519	17133618	1	8.99016	protein_coding	1	0	0	mid
FBgn0032629	beat-IIIc	chr2L	17189811	17260732	17260732	-1	53.820125	protein_coding	0	0	0	high
FBgn0038494	beat-IIb	chr3R	13058482	13073598	13073598	-1	15.521345	protein_coding	1	0	0	mid
FBgn0250908	beat-VII	chr3R	22474371	22507688	22507688	-1	2.048895	protein_coding	1	0	0	weak
FBgn0263231	bel	chr3R	4481309	4486483	4486483	-1	194.761265	protein_coding	0	0	0	high
FBgn0033315	beta3GalTII	chr2R	4513686	4515116	4515116	-1	19.21996	protein_coding	0	0	0	mid
FBgn0003889	betaTub85D	chr3R	5234105	5236004	5236004	-1	4.857745	protein_coding	0	0	0	weak
FBgn0000179	bi	chrX	4321168	4378485	4321168	1	99.847795	protein_coding	0	1	1	high
FBgn0000180	bib	chr2L	9984634	9995538	9984634	1	105.68205	protein_coding	0	0	0	high
FBgn0263144	bin3	chr2R	2108544	2127321	2108544	1	59.6159	protein_coding	0	1	0	high
FBgn0026263	bip1	chr3L	8047433	8049475	8049475	-1	90.365605	protein_coding	0	0	0	high
FBgn0035608	blanks	chr3L	5490623	5492058	5492058	-1	31.145535	protein_coding	1	0	0	high
FBgn0085284	blos3	chr3L	18863324	18863997	18863324	1	2.657255	protein_coding	0	0	0	weak
FBgn0004133	blow	chr2R	3468156	3474581	3474581	-1	113.41467	protein_coding	0	0	0	high
FBgn0001090	bnb	chrX	18688553	18690580	18690580	-1	1881.11911	protein_coding	0	0	0	high
FBgn0004389	bnk	chr3R	27018946	27020517	27018946	1	3.094675	protein_coding	1	0	0	weak
FBgn0014135	bnl	chr3R	15620311	15662539	15662539	-1	9.01692	protein_coding	0	0	1	mid
FBgn0011206	bol	chr3L	9100244	9118413	9118413	-1	2.82299	protein_coding	0	0	0	weak
FBgn0050362	boly	chr2R	4253054	4254165	4254165	-1	37.08008	protein_coding	1	0	0	high
FBgn0032105	borr	chr2L	9251472	9253118	9253118	-1	7.413345	protein_coding	0	0	0	mid
FBgn0000206	boss	chr3R	21787716	21792670	21787716	1	26.297805	protein_coding	1	0	0	high
FBgn0261284	bou	chrX	6880520	6881221	6880520	1	87.45904	protein_coding	0	1	0	high
FBgn0000210	br	chrX	1516765	1539195	1516765	1	710.18322	protein_coding	0	0	0	high
FBgn0010300	brat	chr2L	19158540	19172567	19158540	1	76.19014	protein_coding	0	0	0	high
FBgn0024250	brk	chrX	7201974	7205165	7201974	1	166.890975	protein_coding	0	0	0	high
FBgn0259246	brp	chr2R	5404735	5424980	5404735	1	8.019175	protein_coding	1	0	0	mid
FBgn0261787	bru	chr2L	20650755	20656176	20656176	-1	33.695885	protein_coding	0	0	0	high
FBgn0262475	bru-2	chr2L	12369836	12397528	12369836	1	40.554645	protein_coding	0	0	0	high
FBgn0264001	bru-3	chr3L	13531037	13659849	13659849	-1	4.687355	protein_coding	1	0	0	weak
FBgn0004101	bs	chr2R	20231213	20263998	20231213	1	19.65129	protein_coding	1	0	1	mid
FBgn0000529	bsh	chr2L	19766120	19768712	19768712	-1	5.259655	protein_coding	1	0	1	weak
FBgn0000233	btd	chrX	9588221	9591606	9588221	1	1.605415	protein_coding	0	0	1	weak
FBgn0005592	btl	chr3L	14070165	14076329	14070165	1	1.15945	protein_coding	1	0	0	weak
FBgn0053555	btsz	chr3R	10632265	10637317	10637317	-1	16.415025	protein_coding	0	0	0	mid
FBgn0023096	btv	chr2L	17962735	17982472	17982472	-1	3.53134	protein_coding	1	0	0	weak
FBgn0038901	burs	chr3R	17595273	17595916	17595273	1	49.265355	protein_coding	1	1	0	high
FBgn0000241	bw	chr2R	19415328	19426016	19426016	-1	23.428635	protein_coding	0	0	0	mid
FBgn0028525	c(2)M	chr2L	16303260	16305941	16303260	1	19.532345	protein_coding	0	0	0	mid
FBgn0000246	c(3)G	chr3R	11615218	11618305	11618305	-1	5.1893	protein_coding	0	0	0	weak
FBgn0040234	c12.2	chrX	9213525	9218392	9213525	1	3.375155	protein_coding	0	0	0	weak
FBgn0263111	cac	chrX	11827738	11875209	11875209	-1	7.18295	protein_coding	1	1	0	mid
FBgn0000251	cad	chr2L	20770894	20783135	20770894	1	1.299995	protein_coding	0	0	1	weak
FBgn0262166	calypso	chr2R	12081562	12083807	12083807	-1	13.249195	protein_coding	0	0	0	mid
FBgn0037100	capaR	chr3L	21552074	21555281	21555281	-1	1.35955	protein_coding	1	1	0	weak
FBgn0023095	caps	chr3L	13221792	13272742	13221792	1	9.804795	protein_coding	0	0	0	mid
FBgn0261458	capt	chr2L	1151678	1156311	1156311	-1	88.564615	protein_coding	0	0	0	high
FBgn0000256	capu	chr2L	3872658	3880038	3880038	-1	36.55921	protein_coding	0	0	0	high
FBgn0004878	cas	chr3R	1538664	1543022	1543022	-1	57.37172	protein_coding	1	1	0	high
FBgn0024249	cato	chr2R	12165294	12165902	12165902	-1	4.540505	protein_coding	1	1	0	weak
FBgn0026257	cav	chr3R	20047964	20049250	20047964	1	6.433595	protein_coding	0	0	0	mid
FBgn0033842	cbc	chr2R	9371017	9372901	9372901	-1	15.47744	protein_coding	0	0	0	mid
FBgn0263986	cd	chr3R	18521057	18523712	18521057	1	1.11589	protein_coding	0	0	0	weak
FBgn0031952	cdc14	chr2L	7802415	7810697	7810697	-1	57.273035	protein_coding	0	0	0	high
FBgn0004106	cdc2	chr2L	10384739	10386262	10386262	-1	6.586995	protein_coding	0	1	0	mid
FBgn0032863	cdc23	chr2L	20459342	20461643	20459342	1	9.062585	protein_coding	0	0	0	mid
FBgn0004107	cdc2c	chr3R	16561342	16563052	16561342	1	33.66287	protein_coding	0	0	0	high
FBgn0004876	cdi	chr3R	14871416	14920076	14920076	-1	55.92133	protein_coding	0	0	0	high
FBgn0261532	cdm	chr3R	14005435	14009201	14009201	-1	22.94349	protein_coding	0	0	0	mid
FBgn0030657	cerv	chrX	15471019	15472017	15472017	-1	50.366265	protein_coding	0	0	0	high
FBgn0263258	chas	chrX	17566487	17592559	17592559	-1	10.426125	protein_coding	0	1	0	mid
FBgn0086758	chinmo	chr2L	1667847	1697837	1667847	1	77.60257	protein_coding	0	0	1	high
FBgn0028387	chm	chr2L	7412417	7417813	7412417	1	14.30218	protein_coding	0	1	0	mid
FBgn0015371	chn	chr2R	11016421	11032288	11016421	1	23.474765	protein_coding	0	0	0	mid
FBgn0000313	chp	chr3R	27029902	27036452	27036452	-1	9.220305	protein_coding	1	0	0	mid
FBgn0262582	cic	chr3R	16118987	16127099	16118987	1	134.393565	protein_coding	0	0	0	high
FBgn0027598	cindr	chr3R	26649405	26652272	26649405	1	79.235525	protein_coding	1	0	0	high
FBgn0035427	ckd	chr3L	3258155	3267845	3258155	1	5.58897	protein_coding	1	0	0	weak
FBgn0040232	cmet	chr2L	11261026	11269002	11269002	-1	31.951255	protein_coding	0	0	0	high
FBgn0262975	cnc	chr3R	19012134	19052430	19052430	-1	123.885525	protein_coding	0	0	0	high
FBgn0013765	cnn	chr2R	9330745	9332879	9332879	-1	77.016065	protein_coding	0	0	0	high
FBgn0033265	coil	chr2R	4012486	4014693	4014693	-1	19.42755	protein_coding	0	0	0	mid
FBgn0010105	comm	chr3L	15715428	15721530	15721530	-1	11.37773	protein_coding	1	0	0	mid
FBgn0041160	comm2	chr3L	15690694	15692950	15692950	-1	3.276915	protein_coding	0	0	0	weak
FBgn0259236	comm3	chr3L	15606284	15625680	15625680	-1	3.64692	protein_coding	1	0	0	weak
FBgn0000346	comt	chrX	13153030	13156521	13153030	1	1.86185	protein_coding	0	1	0	weak
FBgn0261269	conv	chr2R	10158306	10162377	10158306	1	7.58983	protein_coding	0	0	0	mid
FBgn0259173	corn	chr3L	7137629	7150173	7150173	-1	90.32336	protein_coding	0	1	0	high
FBgn0000351	cort	chr2L	6674682	6676567	6676567	-1	1.914845	protein_coding	0	0	0	weak
FBgn0263995	cpo	chr3R	13769828	13841501	13769828	1	4.4664	protein_coding	0	0	0	weak
FBgn0041605	cpx	chr3R	120617	127263	120617	1	6.662315	protein_coding	1	1	0	mid
FBgn0259685	crb	chr3R	20120800	20140154	20120800	1	25.33493	protein_coding	0	0	0	high
FBgn0014143	croc	chr3L	21467233	21469579	21469579	-1	1.05833	protein_coding	0	0	0	weak
FBgn0032421	crok	chr2L	12172981	12174091	12172981	1	28.614205	protein_coding	0	0	0	high
FBgn0025680	cry	chr3R	15037915	15041166	15037915	1	6.660125	protein_coding	1	0	0	mid
FBgn0015925	csul	chr2R	12152180	12154464	12152180	1	25.210485	protein_coding	0	0	0	high
FBgn0004198	ct	chrX	7526255	7542183	7526255	1	202.554165	protein_coding	0	1	1	high
FBgn0261808	cu	chr3R	7031308	7034357	7031308	1	51.114435	protein_coding	0	0	0	high
FBgn0015376	cutlet	chr2L	3707230	3711748	3711748	-1	13.104095	protein_coding	1	0	0	mid
FBgn0000395	cv-2	chr2R	17242520	17266967	17266967	-1	18.52093	protein_coding	0	0	1	mid
FBgn0086901	cv-c	chr3R	10217402	10231164	10231164	-1	59.183675	protein_coding	1	0	0	high
FBgn0262029	d	chr2L	8478705	8488671	8478705	1	19.84406	protein_coding	1	0	0	mid
FBgn0250837	dUTPase	chr2L	11011342	11012135	11011342	1	58.766365	protein_coding	0	0	0	high
