FBGN	name	chr	start	end	TSS	strand	TPM	biotype....rnaseq.biotype	LAM	HP1	PC	TPM.cut
FBgn0020378	Sp1	chrX	9623681	9649831	9623681	1	9.131515	protein_coding	1	0	1	mid
FBgn0053329	Sp212	chr3R	10047796	10049877	10049877	-1	5.99641	protein_coding	1	1	0	weak
FBgn0014031	Spat	chrX	6422981	6424759	6422981	1	7.360895	protein_coding	0	1	0	mid
FBgn0037723	SpdS	chr3R	5457361	5458909	5457361	1	13.293355	protein_coding	0	0	0	mid
FBgn0044823	Spec2	chr3R	1442368	1449803	1449803	-1	12.919145	protein_coding	0	0	0	mid
FBgn0010905	Spn	chr3L	2508047	2554292	2554292	-1	187.160835	protein_coding	0	0	0	high
FBgn0039795	Spn100A	chr3R	26516366	26518490	26516366	1	3.53286	protein_coding	1	0	1	weak
FBgn0051902	Spn28Da	chr2L	7887693	7889129	7889129	-1	2.591665	protein_coding	1	1	0	weak
FBgn0028986	Spn3	chr2L	20836621	20838179	20838179	-1	1.717795	protein_coding	1	1	0	weak
FBgn0033113	Spn42Dc	chr2R	2769170	2770912	2769170	1	1.38265	protein_coding	1	1	0	weak
FBgn0028983	Spn6	chr2R	14013810	14015715	14013810	1	33.5717	protein_coding	0	0	0	high
FBgn0052203	Spn75F	chr3L	19121550	19122765	19122765	-1	5.202715	protein_coding	1	0	0	weak
FBgn0262057	Spn77Ba	chr3L	20310290	20313047	20310290	1	15.124175	protein_coding	0	1	0	mid
FBgn0039381	Sppl	chr3R	21707707	21713286	21707707	1	42.029075	protein_coding	0	0	0	high
FBgn0036374	Spt20	chr3L	13495807	13503795	13495807	1	52.02676	protein_coding	0	0	0	high
FBgn0014033	Sr-CI	chr2L	4121721	4124002	4121721	1	4.10426	protein_coding	1	1	0	weak
FBgn0262733	Src64B	chr3L	4594516	4613096	4613096	-1	61.878255	protein_coding	0	0	0	high
FBgn0011509	SrpRbeta	chr3L	8712200	8713325	8713325	-1	21.538605	protein_coding	0	0	0	mid
FBgn0003511	Sry-beta	chr3R	25865454	25866753	25865454	1	2.92341	protein_coding	0	0	0	weak
FBgn0035627	Sse	chr3L	5652800	5655347	5655347	-1	17.856815	protein_coding	0	0	0	mid
FBgn0015300	Ssl	chr2R	20386766	20387754	20387754	-1	17.91283	protein_coding	1	0	0	mid
FBgn0041780	Ssl2	chr3R	24856580	24858255	24858255	-1	8.86178	protein_coding	0	0	0	mid
FBgn0010278	Ssrp	chr2R	19693884	19696518	19696518	-1	29.24797	protein_coding	0	0	0	mid
FBgn0034887	St1	chr2R	19569147	19570475	19569147	1	54.5038	protein_coding	1	1	0	high
FBgn0034888	St3	chr2R	19570904	19572177	19570904	1	3.820675	protein_coding	1	1	0	weak
FBgn0003612	Su(var)2-10	chr2R	5004125	5007610	5004125	1	48.19094	protein_coding	0	0	0	high
FBgn0003598	Su(var)3-7	chr3R	9090077	9094932	9090077	1	25.428655	protein_coding	0	0	0	mid
FBgn0263755	Su(var)3-9	chr3R	11085586	11089196	11089196	-1	20.319035	protein_coding	0	0	0	mid
FBgn0025355	SuUR	chr3L	11058091	11062125	11058091	1	3.842405	protein_coding	0	0	0	weak
FBgn0036191	Sug	chr3L	11677084	11681925	11677084	1	11.085565	protein_coding	0	0	0	mid
FBgn0040271	Sulf1	chr3R	12136264	12164260	12164260	-1	14.454365	protein_coding	0	0	0	mid
FBgn0028675	Sur	chr2L	10182557	10199112	10199112	-1	1.126605	protein_coding	0	0	0	weak
FBgn0038746	Surf6	chr3R	15729384	15730589	15730589	-1	15.73541	protein_coding	0	0	0	mid
FBgn0264270	Sxl	chrX	6978197	6986916	6986916	-1	67.885595	protein_coding	0	1	0	high
FBgn0004575	Syn	chr3R	6016411	6048164	6016411	1	218.969575	protein_coding	0	0	0	high
FBgn0037130	Syn1	chr3L	21738459	21763634	21763634	-1	122.076665	protein_coding	0	0	0	high
FBgn0034135	Syn2	chr2R	12442096	12445991	12442096	1	53.061235	protein_coding	1	0	0	high
FBgn0004242	Syt1	chr2L	2780741	2799979	2799979	-1	618.78167	protein_coding	0	0	0	high
FBgn0261085	Syt12	chrX	13253281	13262212	13253281	1	51.930205	protein_coding	0	1	0	high
FBgn0261086	Syt14	chr3R	141310	144791	144791	-1	47.408535	protein_coding	0	0	0	high
FBgn0028400	Syt4	chr3R	3091783	3096531	3091783	1	374.711285	protein_coding	1	0	0	high
FBgn0261089	Sytalpha	chr2L	17594665	17603640	17594665	1	76.233155	protein_coding	0	0	0	high
FBgn0261090	Sytbeta	chr3L	15007795	15027296	15027296	-1	78.3058	protein_coding	0	0	1	high
FBgn0013343	Syx1A	chr3R	19929101	19931465	19931465	-1	913.809125	protein_coding	0	0	0	high
FBgn0017482	T3dh	chr2R	18217231	18219562	18219562	-1	19.77284	protein_coding	1	1	0	mid
FBgn0020372	TM4SF	chr2R	19766030	19768383	19766030	1	579.74427	protein_coding	0	0	0	high
FBgn0031853	TTLL3B	chr2L	6732866	6736149	6732866	1	5.64297	protein_coding	0	0	0	weak
FBgn0039734	Tace	chr3R	25826257	25829400	25826257	1	46.396895	protein_coding	0	0	0	high
FBgn0011291	Taf11	chr2L	9762364	9763244	9763244	-1	45.236205	protein_coding	0	0	0	high
FBgn0031623	Taf12L	chr2L	4700835	4701588	4701588	-1	2.639875	protein_coding	1	0	0	weak
FBgn0011836	Taf2	chr3L	9877625	9881783	9881783	-1	12.16011	protein_coding	0	0	0	mid
FBgn0024909	Taf7	chr3R	3733362	3735445	3733362	1	34.09157	protein_coding	0	0	0	high
FBgn0022724	Taf8	chrX	17996005	17997515	17996005	1	15.057045	protein_coding	0	0	0	mid
FBgn0039015	Takl2	chr3R	18558078	18559573	18559573	-1	5.03595	protein_coding	0	0	0	weak
FBgn0004841	Takr86C	chr3R	6563314	6576539	6576539	-1	34.46566	protein_coding	0	0	0	high
FBgn0004622	Takr99D	chr3R	25776518	25795169	25795169	-1	36.184645	protein_coding	0	0	0	high
FBgn0030503	Tango2	chrX	13511022	13513236	13511022	1	12.87233	protein_coding	0	0	0	mid
FBgn0040737	Tango8	chr2R	14199327	14199503	14199327	1	1.162225	protein_coding	1	1	0	weak
FBgn0038165	Task6	chr3R	9494313	9497823	9497823	-1	106.02759	protein_coding	0	0	0	high
FBgn0037690	Task7	chr3R	5236051	5238015	5238015	-1	60.89047	protein_coding	0	0	0	high
FBgn0263602	Taspase1	chr3L	16078977	16080625	16080625	-1	11.39869	protein_coding	0	0	0	mid
FBgn0010329	Tbh	chrX	7889730	7920567	7889730	1	370.587865	protein_coding	1	0	0	high
FBgn0259977	Tdc1	chr2R	2564506	2567891	2567891	-1	6.551865	protein_coding	1	1	0	mid
FBgn0050446	Tdc2	chr2R	2572250	2577467	2577467	-1	59.42274	protein_coding	1	0	0	high
FBgn0037766	Teh1	chr3R	5653602	5693842	5693842	-1	74.40937	protein_coding	0	0	0	high
FBgn0035505	Teh2	chr3L	4179984	4188023	4188023	-1	181.051335	protein_coding	0	0	0	high
FBgn0040697	Teh3	chr3L	4182645	4184663	4184663	-1	85.168645	protein_coding	0	0	0	high
FBgn0035504	Teh4	chr3L	4174859	4178270	4178270	-1	236.594265	protein_coding	0	0	0	high
FBgn0026760	Tehao	chr2L	13435622	13439333	13435622	1	10.777965	protein_coding	0	0	0	mid
FBgn0035638	Tektin-C	chr3L	5787505	5789501	5789501	-1	7.65154	protein_coding	0	0	0	mid
FBgn0259240	Ten-a	chrX	12124061	12226198	12124061	1	101.460725	protein_coding	1	0	0	high
FBgn0052463	Tengl2	chr2L	2238304	2239384	2239384	-1	1.01038	protein_coding	1	1	0	weak
FBgn0037857	Tengl4	chr3R	6776006	6777519	6776006	1	1.273705	protein_coding	1	0	0	weak
FBgn0041183	TepI	chr2L	15888639	15893811	15893811	-1	3.3848	protein_coding	1	0	0	weak
FBgn0041181	TepIII	chr2L	7702807	7710697	7702807	1	1.93716	protein_coding	1	0	0	weak
FBgn0041180	TepIV	chr2L	19548507	19556451	19548507	1	10.848215	protein_coding	0	1	0	mid
FBgn0023479	Tequila	chr3L	9080300	9085231	9080300	1	10.05682	protein_coding	1	1	0	mid
FBgn0031321	Tgt	chr2L	1184088	1185698	1184088	1	6.89816	protein_coding	0	0	0	mid
FBgn0261560	Thor	chr2L	3478434	3479612	3478434	1	156.884495	protein_coding	1	1	1	high
FBgn0027360	Tim10	chr2R	17577720	17578569	17578569	-1	3.17131	protein_coding	0	0	0	weak
FBgn0038018	Tim17a1	chr3R	8189389	8190402	8190402	-1	3.85108	protein_coding	1	1	0	weak
FBgn0037307	Tim17a2	chr3R	1084058	1088414	1088414	-1	28.775765	protein_coding	0	1	0	mid
FBgn0037310	Tim17b1	chr3R	1125867	1126908	1125867	1	87.944935	protein_coding	0	0	0	high
FBgn0037976	Tk	chr3R	7819897	7831194	7831194	-1	6.26329	protein_coding	0	0	1	weak
FBgn0262473	Tl	chr3R	22624765	22667637	22624765	1	108.334725	protein_coding	0	0	0	high
FBgn0262624	Tmhs	chr3L	1889490	1891462	1889490	1	2.35923	protein_coding	1	0	0	weak
FBgn0036494	Toll-6	chr3L	15329792	15335308	15329792	1	91.917195	protein_coding	0	0	0	high
FBgn0034476	Toll-7	chr2R	15714410	15720473	15714410	1	129.07465	protein_coding	0	0	0	high
FBgn0036978	Toll-9	chr3L	20354943	20359023	20359023	-1	4.538665	protein_coding	1	1	0	weak
FBgn0029114	Tollo	chr3L	15228719	15235932	15228719	1	1.631475	protein_coding	1	1	0	weak
FBgn0004924	Top1	chrX	15216879	15220564	15216879	1	121.602345	protein_coding	0	0	0	high
FBgn0040268	Top3alpha	chr2L	19498168	19502268	19498168	1	3.766855	protein_coding	0	0	0	weak
FBgn0044811	TotF	chr2L	19911815	19912377	19912377	-1	2.03274	protein_coding	0	0	0	weak
FBgn0044809	TotZ	chr3R	16703458	16704164	16703458	1	69.289195	protein_coding	0	0	0	high
FBgn0035078	Tpc2	chr2R	20785425	20788191	20788191	-1	20.69678	protein_coding	0	0	0	mid
FBgn0086355	Tpi	chr3R	25958698	25959997	25959997	-1	881.155445	protein_coding	1	0	0	high
FBgn0051281	Tpl94D	chr3R	18792006	18793564	18792006	1	5.6438	protein_coding	1	0	0	weak
FBgn0031692	TpnC25D	chr2L	5218255	5219055	5218255	1	18.97018	protein_coding	1	1	0	mid
FBgn0026319	Traf4	chr2L	4378540	4380725	4378540	1	19.6092	protein_coding	1	0	0	mid
FBgn0033644	Tret1-2	chr2R	7563688	7565519	7563688	1	14.464175	protein_coding	1	1	0	mid
FBgn0010287	Trf	chr2L	8072895	8073948	8072895	1	13.986995	protein_coding	0	0	0	mid
FBgn0261793	Trf2	chrX	8315398	8324228	8315398	1	109.299715	protein_coding	0	1	0	high
FBgn0030049	Trf4-1	chrX	8455728	8461653	8455728	1	74.64272	protein_coding	0	0	0	high
FBgn0039251	Trf4-2	chr3R	20750938	20752576	20750938	1	16.44202	protein_coding	0	1	0	mid
FBgn0035187	Trh	chr3L	1190384	1193169	1193169	-1	3.304255	protein_coding	1	0	0	weak
FBgn0051721	Trim9	chr2L	10544881	10627374	10544881	1	91.429855	protein_coding	0	0	0	high
FBgn0085410	TrissinR	chr2L	5824794	5856767	5824794	1	50.381955	protein_coding	1	1	0	high
FBgn0035934	TrpA1	chr3L	8887504	8894742	8894742	-1	3.816255	protein_coding	1	0	0	weak
FBgn0029752	TrxT	chrX	5204614	5205921	5205921	-1	43.44491	protein_coding	0	1	0	high
FBgn0037170	Trxr-2	chr3L	22543326	22545119	22543326	1	1.291715	protein_coding	1	0	0	weak
FBgn0031760	Tsp26A	chr2L	6000228	6003738	6000228	1	35.732165	protein_coding	0	0	0	high
FBgn0024361	Tsp2A	chrX	1241118	1242176	1241118	1	1.441155	protein_coding	0	0	0	weak
FBgn0040334	Tsp3A	chrX	2512309	2513771	2513771	-1	16.40574	protein_coding	0	0	0	mid
FBgn0033128	Tsp42Eg	chr2R	2916418	2920738	2916418	1	3.270745	protein_coding	1	1	0	weak
FBgn0033132	Tsp42Ej	chr2R	2927644	2930267	2927644	1	147.730075	protein_coding	1	1	0	high
FBgn0033133	Tsp42Ek	chr2R	2930426	2932215	2930426	1	99.94222	protein_coding	1	1	0	high
FBgn0033135	Tsp42En	chr2R	2940280	2941548	2940280	1	11.04132	protein_coding	1	1	0	mid
FBgn0033136	Tsp42Eo	chr2R	2942226	2944081	2942226	1	15.177255	protein_coding	1	1	0	mid
FBgn0033137	Tsp42Ep	chr2R	2943908	2945099	2945099	-1	26.160425	protein_coding	1	0	0	mid
FBgn0029837	Tsp5D	chrX	5963164	5967030	5967030	-1	3.795025	protein_coding	1	1	0	weak
FBgn0035936	Tsp66E	chr3L	8905642	8925165	8905642	1	230.6481	protein_coding	1	0	0	high
FBgn0037848	Tsp86D	chr3R	6694435	6695887	6694435	1	10.28819	protein_coding	0	0	0	mid
FBgn0039530	Tusp	chr3R	23439007	23460654	23439007	1	60.83458	protein_coding	0	0	0	high
FBgn0039469	TwdlC	chr3R	22820554	22822164	22820554	1	10.02043	protein_coding	1	0	0	mid
FBgn0031957	TwdlE	chr2L	7857957	7860838	7860838	-1	22.91441	protein_coding	1	1	0	mid
FBgn0051081	TwdlR	chr3R	22460596	22461639	22460596	1	3.386925	protein_coding	1	1	0	weak
FBgn0038542	TyrR	chr3R	13575851	13588203	13588203	-1	46.527225	protein_coding	1	0	0	high
FBgn0038541	TyrRII	chr3R	13565316	13572054	13565316	1	2.36906	protein_coding	1	0	0	weak
FBgn0033210	U2A	chr2R	3562867	3563857	3563857	-1	9.555115	protein_coding	0	0	0	mid
FBgn0053505	U3-55K	chr2R	10746350	10748250	10748250	-1	5.450815	protein_coding	0	0	0	weak
FBgn0035978	UGP	chr3L	9344580	9352035	9352035	-1	42.046955	protein_coding	0	0	0	high
FBgn0263697	Uba3	chr2R	9746462	9747937	9746462	1	22.647315	protein_coding	0	0	0	mid
FBgn0003944	Ubx	chr3R	12483765	12560348	12560348	-1	19.50062	protein_coding	1	0	1	mid
FBgn0030872	Ucp4A	chrX	17739021	17741977	17739021	1	23.64425	protein_coding	0	0	0	mid
FBgn0031758	Ucp4B	chr2L	5969871	5970651	5969871	1	1.861745	protein_coding	1	1	0	weak
FBgn0031757	Ucp4C	chr2L	5968566	5969761	5968566	1	2.236015	protein_coding	1	1	0	weak
FBgn0040261	Ugt36Bb	chr2L	16796595	16798273	16796595	1	1.660535	protein_coding	1	1	0	weak
FBgn0040260	Ugt36Bc	chr2L	16799025	16801584	16799025	1	2.90636	protein_coding	1	1	0	weak
FBgn0026756	Ugt37a1	chr2L	20372473	20373967	20373967	-1	4.615985	protein_coding	1	1	0	weak
FBgn0040091	Ugt58Fa	chr2R	18529413	18531420	18531420	-1	14.5307	protein_coding	0	0	0	mid
FBgn0040395	Unc-76	chrX	1983369	1987126	1983369	1	155.22913	protein_coding	0	0	0	high
FBgn0263352	Unr	chr3L	8427148	8435481	8435481	-1	234.09128	protein_coding	0	0	0	high
FBgn0029992	Upf2	chrX	7964277	7969508	7969508	-1	11.173505	protein_coding	0	1	0	mid
FBgn0034923	Upf3	chr2R	19780589	19782510	19782510	-1	7.91345	protein_coding	0	0	0	mid
FBgn0035965	Use1	chr3L	9128809	9130281	9130281	-1	9.454875	protein_coding	0	0	0	mid
FBgn0015323	VAChT	chr3R	14531174	14544638	14531174	1	255.400955	protein_coding	0	0	0	high
FBgn0033911	VGAT	chr2R	10085983	10088699	10088699	-1	151.1469	protein_coding	0	0	1	high
FBgn0031424	VGlut	chr2L	2400751	2410662	2400751	1	506.446245	protein_coding	0	0	1	high
FBgn0035103	Vdup1	chr3L	176502	178635	178635	-1	8.19845	protein_coding	0	1	0	mid
FBgn0262512	Vha14-1	chr2R	11566931	11567585	11567585	-1	72.301445	protein_coding	1	1	0	high
FBgn0262736	Vha16-1	chr2R	2512747	2519886	2519886	-1	2230.28204	protein_coding	0	0	0	high
FBgn0262513	Vha16-4	chr2R	12835163	12835729	12835729	-1	30.100705	protein_coding	0	0	0	mid
FBgn0040377	Vha36-3	chrX	2473277	2474330	2474330	-1	23.13825	protein_coding	1	1	0	mid
FBgn0262511	Vha44	chr2R	12212318	12221483	12221483	-1	409.67536	protein_coding	0	0	0	high
FBgn0262515	VhaAC45	chr2R	5095068	5097169	5095068	1	372.26797	protein_coding	0	0	0	high
FBgn0035521	VhaM9.7-a	chr3L	4262705	4263233	4262705	1	173.389225	protein_coding	0	0	0	high
FBgn0053117	Victoria	chr2L	19912938	19913516	19913516	-1	3.257075	protein_coding	0	0	0	weak
FBgn0053544	Vkor	chr2R	12665870	12666499	12665870	1	6.11324	protein_coding	1	0	0	weak
FBgn0003980	Vm26Ab	chr2L	5957004	5957628	5957004	1	3.08041	protein_coding	0	0	0	weak
FBgn0260964	Vmat	chr2R	9405744	9417355	9417355	-1	691.26729	protein_coding	1	0	1	high
FBgn0085362	Vml	chrX	2170006	2171743	2170006	1	1.79565	protein_coding	0	1	0	weak
FBgn0263511	Vsx1	chrX	5488306	5506266	5488306	1	4.74783	protein_coding	0	0	1	weak
FBgn0031782	WDR79	chr2L	6125879	6127653	6127653	-1	4.3275	protein_coding	0	0	0	weak
FBgn0031903	Wnt10	chr2L	7364820	7377528	7364820	1	3.692205	protein_coding	1	0	1	weak
FBgn0010453	Wnt4	chr2L	7255460	7277168	7277168	-1	20.23207	protein_coding	1	0	1	mid
FBgn0010194	Wnt5	chrX	18395589	18399436	18399436	-1	77.699815	protein_coding	0	0	0	high
FBgn0046685	Wsck	chr3R	20452796	20455810	20455810	-1	4.414345	protein_coding	0	0	0	weak
FBgn0052677	X11Lbeta	chrX	10523350	10604659	10523350	1	189.236845	protein_coding	0	0	0	high
FBgn0026751	XRCC1	chrX	5223944	5226468	5223944	1	12.923325	protein_coding	0	1	0	mid
FBgn0261850	Xpd	chr2R	17058531	17062009	17058531	1	6.829005	protein_coding	0	0	0	mid
FBgn0032321	YL-1	chr2L	10970438	10971870	10970438	1	37.07027	protein_coding	0	0	0	high
FBgn0004047	Yp3	chrX	13653578	13655200	13653578	1	5.059775	protein_coding	0	1	0	weak
FBgn0035917	Zasp66	chr3L	8623343	8629820	8623343	1	11.73868	protein_coding	1	1	1	mid
FBgn0263603	Zn72D	chr3L	16099694	16105510	16105510	-1	25.265785	protein_coding	0	0	0	mid
FBgn0000008	a	chr2R	18024938	18060346	18024938	1	9.849945	protein_coding	1	0	0	mid
FBgn0261854	aPKC	chr2R	10833608	10838414	10838414	-1	110.065095	protein_coding	0	0	0	high
FBgn0264442	ab	chr2L	11257611	11259501	11257611	1	62.069425	protein_coding	1	0	0	high
FBgn0000014	abd-A	chr3R	12633349	12653845	12653845	-1	8.909605	protein_coding	1	0	1	mid
FBgn0033749	achi	chr2R	8399035	8402556	8402556	-1	5.331645	protein_coding	0	0	0	weak
FBgn0000028	acj6	chrX	15246390	15272487	15272487	-1	34.7509	protein_coding	1	0	1	high
FBgn0028658	adat	chr2L	13810101	13811474	13811474	-1	8.182175	protein_coding	0	0	0	mid
FBgn0260972	alc	chr2R	5022880	5025455	5025455	-1	81.585575	protein_coding	0	0	0	high
FBgn0000063	ald	chr3R	13496993	13499550	13496993	1	2.40041	protein_coding	0	0	0	weak
FBgn0263350	alpha-Adaptin	chr2L	408876	412885	412885	-1	228.344615	protein_coding	0	0	0	high
FBgn0015572	alpha-Est4	chr3R	3362409	3364333	3364333	-1	1.060985	protein_coding	1	1	0	weak
FBgn0261393	alpha-Est5	chr3R	3359951	3362247	3362247	-1	11.657115	protein_coding	1	1	0	mid
FBgn0015576	alpha-Est8	chr3R	3335065	3341391	3341391	-1	3.14621	protein_coding	1	1	0	weak
FBgn0015577	alpha-Est9	chr3R	3319819	3330808	3330808	-1	45.607225	protein_coding	1	0	0	high
FBgn0026616	alpha-Man-IIb	chr3R	11629974	11649840	11629974	1	69.097305	protein_coding	0	0	0	high
FBgn0029105	alpha-catenin-related	chr2R	19845365	19849154	19845365	1	79.72642	protein_coding	0	0	0	high
FBgn0035657	alphaKap4	chr3L	6002546	6004121	6004121	-1	21.84329	protein_coding	0	0	0	mid
FBgn0034005	alphaPS4	chr2R	11146272	11150371	11146272	1	4.3454	protein_coding	1	1	0	weak
FBgn0087040	alphaTub67C	chr3L	9674368	9676470	9674368	1	2.6694	protein_coding	0	0	0	weak
FBgn0003885	alphaTub84D	chr3R	3356478	3358454	3356478	1	308.17069	protein_coding	1	1	0	high
FBgn0003886	alphaTub85E	chr3R	5556943	5558987	5558987	-1	3.265295	protein_coding	0	1	0	weak
FBgn0039332	alrm	chr3R	21206785	21208522	21208522	-1	5.044525	protein_coding	1	0	0	weak
FBgn0004372	aly	chr3L	3024530	3026432	3026432	-1	6.89644	protein_coding	1	0	0	mid
FBgn0086782	amn	chrX	19780141	19784093	19784093	-1	49.900185	protein_coding	1	1	1	high
FBgn0023179	amon	chr3R	22523418	22539881	22539881	-1	312.580265	protein_coding	0	0	0	high
FBgn0000077	amx	chrX	9140186	9141158	9141158	-1	3.232045	protein_coding	0	0	0	weak
FBgn0262167	ana1	chr3R	20357702	20362118	20357702	1	1.64539	protein_coding	0	0	0	weak
FBgn0027513	ana2	chr2R	4786228	4787706	4787706	-1	1.046555	protein_coding	0	0	0	weak
FBgn0033718	ana3	chr2R	8232591	8238583	8232591	1	2.78932	protein_coding	0	0	0	weak
FBgn0004569	aos	chr3L	16463486	16476750	16476750	-1	4.15257	protein_coding	1	1	0	weak
FBgn0000099	ap	chr2R	1594729	1614335	1614335	-1	16.189485	protein_coding	0	0	1	mid
FBgn0015903	apt	chr2R	19484115	19487049	19484115	1	15.43918	protein_coding	1	1	1	mid
FBgn0015904	ara	chr3L	12573772	12589118	12573772	1	1.01596	protein_coding	0	0	1	weak
FBgn0028646	aralar1	chr3R	26271787	26276128	26276128	-1	30.338675	protein_coding	1	0	0	mid
FBgn0000114	aret	chr2L	12287223	12311203	12287223	1	69.72748	protein_coding	1	0	0	high
FBgn0005386	ash1	chr3L	19583873	19591855	19591855	-1	37.94067	protein_coding	0	0	0	high
FBgn0261004	asl	chr3R	1428958	1432265	1432265	-1	1.137575	protein_coding	0	0	0	weak
FBgn0000140	asp	chr3R	20579625	20586235	20579625	1	5.0335	protein_coding	1	0	0	weak
FBgn0032422	atilla	chr2L	12175451	12177752	12177752	-1	1.72661	protein_coding	1	1	0	weak
FBgn0010433	ato	chr3R	4103514	4104996	4103514	1	38.840045	protein_coding	1	0	1	high
FBgn0067783	att-ORFA	chr3R	16378356	16380131	16380131	-1	4.174385	protein_coding	0	0	0	weak
FBgn0000146	aub	chr2L	10997819	11001004	11001004	-1	22.581555	protein_coding	0	1	0	mid
FBgn0000147	aur	chr3R	7788852	7790550	7788852	1	10.175775	protein_coding	0	0	0	mid
FBgn0032104	aust	chr2L	9250088	9251042	9251042	-1	10.531515	protein_coding	0	0	0	mid
FBgn0262870	axo	chr3L	4642217	4681458	4681458	-1	1.89781	protein_coding	1	0	0	weak
FBgn0025185	az2	chr2R	3398116	3400229	3400229	-1	3.58922	protein_coding	0	0	0	weak
FBgn0024897	b6	chrX	1580657	1584220	1580657	1	7.138925	protein_coding	0	0	0	mid
FBgn0004870	bab1	chr3L	1079062	1101089	1101089	-1	9.294315	protein_coding	1	1	1	mid
FBgn0034724	babos	chr2R	18281567	18289561	18289561	-1	11.079725	protein_coding	1	1	0	mid
FBgn0027889	ball	chr3R	22690327	22692431	22692431	-1	30.03479	protein_coding	0	0	0	mid
FBgn0000158	bam	chr3R	21068761	21070884	21070884	-1	13.584655	protein_coding	0	1	0	mid
FBgn0004862	bap	chr3R	17214605	17216171	17214605	1	1.653645	protein_coding	0	0	1	weak
FBgn0034049	bdg	chr2R	11810545	11815835	11815835	-1	13.639835	protein_coding	0	1	0	mid
FBgn0037660	CG18005	chr3R	4888854	4890800	4890800	-1	46.426835	protein_coding	0	0	0	high
FBgn0032627	beat-IIIa	chr2L	17133618	17170519	17133618	1	34.81203	protein_coding	0	0	0	high
FBgn0053179	beat-IIIb	chr2L	16973091	16993984	16973091	1	54.947615	protein_coding	0	0	0	high
FBgn0032629	beat-IIIc	chr2L	17189811	17260732	17260732	-1	42.307355	protein_coding	0	0	0	high
FBgn0038498	beat-IIa	chr3R	13145721	13191839	13191839	-1	86.192045	protein_coding	0	0	0	high
FBgn0038494	beat-IIb	chr3R	13058482	13073598	13073598	-1	39.883115	protein_coding	0	0	0	high
FBgn0039089	beat-IV	chr3R	19383134	19405268	19383134	1	72.67559	protein_coding	0	0	0	high
FBgn0013433	beat-Ia	chr2L	16049995	16081688	16049995	1	62.008185	protein_coding	0	0	0	high
FBgn0028645	beat-Ib	chr2L	15905134	15962432	15962432	-1	42.80612	protein_coding	0	0	0	high
FBgn0028644	beat-Ic	chr2L	16000537	16040407	16000537	1	65.04303	protein_coding	1	0	0	high
FBgn0039584	beat-VI	chr3R	24243930	24298911	24243930	1	100.92046	protein_coding	0	0	0	high
FBgn0250908	beat-VII	chr3R	22474371	22507688	22507688	-1	145.5185	protein_coding	0	0	0	high
FBgn0038087	beat-Va	chr3R	8667569	8674141	8674141	-1	35.596925	protein_coding	0	0	0	high
FBgn0038092	beat-Vb	chr3R	8741844	8760535	8741844	1	133.71377	protein_coding	0	0	0	high
FBgn0038084	beat-Vc	chr3R	8571758	8603874	8603874	-1	25.93865	protein_coding	1	0	0	mid
FBgn0263231	bel	chr3R	4481309	4486483	4486483	-1	127.410375	protein_coding	0	0	0	high
FBgn0033315	beta3GalTII	chr2R	4513686	4515116	4515116	-1	1.670975	protein_coding	0	0	0	weak
FBgn0010395	betaInt-nu	chr2L	21053033	21058044	21053033	1	5.564215	protein_coding	1	0	0	weak
FBgn0052601	betaNACtes3	chrX	14272839	14273859	14272839	1	4.33103	protein_coding	1	1	0	weak
FBgn0030566	betaNACtes4	chrX	14274384	14275449	14274384	1	2.43929	protein_coding	1	1	0	weak
FBgn0003889	betaTub85D	chr3R	5234105	5236004	5236004	-1	9.71365	protein_coding	0	0	0	mid
FBgn0004581	bgcn	chr2R	19740801	19746314	19746314	-1	1.858345	protein_coding	0	0	0	weak
FBgn0000179	bi	chrX	4321168	4378485	4321168	1	62.694295	protein_coding	0	0	1	high
FBgn0000180	bib	chr2L	9984634	9995538	9984634	1	1.369875	protein_coding	0	0	0	weak
FBgn0263144	bin3	chr2R	2108544	2127321	2108544	1	56.781695	protein_coding	0	0	0	high
FBgn0026263	bip1	chr3L	8047433	8049475	8049475	-1	13.458885	protein_coding	0	0	0	mid
FBgn0085284	blos3	chr3L	18863324	18863997	18863324	1	27.12169	protein_coding	0	0	0	mid
FBgn0004133	blow	chr2R	3468156	3474581	3474581	-1	4.567175	protein_coding	0	0	0	weak
FBgn0001090	bnb	chrX	18688553	18690580	18690580	-1	22.17506	protein_coding	1	1	0	mid
FBgn0014135	bnl	chr3R	15620311	15662539	15662539	-1	6.104605	protein_coding	1	1	1	weak
FBgn0011206	bol	chr3L	9100244	9118413	9118413	-1	252.901165	protein_coding	0	0	0	high
FBgn0032105	borr	chr2L	9251472	9253118	9253118	-1	12.086835	protein_coding	0	0	0	mid
FBgn0261284	bou	chrX	6880520	6881221	6880520	1	16.620545	protein_coding	0	1	0	mid
FBgn0000210	br	chrX	1516765	1539195	1516765	1	268.02287	protein_coding	0	0	0	high
FBgn0010300	brat	chr2L	19158540	19172567	19158540	1	124.74544	protein_coding	0	0	0	high
FBgn0024250	brk	chrX	7201974	7205165	7201974	1	8.114695	protein_coding	1	1	0	mid
FBgn0259246	brp	chr2R	5404735	5424980	5404735	1	373.720195	protein_coding	0	0	0	high
FBgn0261787	bru	chr2L	20650755	20656176	20656176	-1	49.7932	protein_coding	0	0	0	high
